250	5.13974e+03	2.21370e+00	2.78341e-02	1.06044e-02	5.86027e+01	7.69838e-03
251	5.12305e+03	2.28943e+00	2.80213e-02	1.07169e-02	6.01273e+01	7.32254e-03
252	5.10585e+03	2.36722e+00	2.82082e-02	1.08295e-02	6.16423e+01	6.94087e-03
253	5.08814e+03	2.44707e+00	2.83948e-02	1.09422e-02	6.31468e+01	6.55351e-03
254	5.06995e+03	2.52902e+00	2.85809e-02	1.10549e-02	6.46400e+01	6.16054e-03
255	5.05126e+03	2.61303e+00	2.87667e-02	1.11676e-02	6.61213e+01	5.76210e-03
256	5.03208e+03	2.69915e+00	2.89521e-02	1.12804e-02	6.75899e+01	5.35827e-03
257	5.01242e+03	2.78736e+00	2.91370e-02	1.13931e-02	6.90452e+01	4.94921e-03
258	4.99229e+03	2.87765e+00	2.93215e-02	1.15058e-02	7.04863e+01	4.53499e-03
259	4.97169e+03	2.97006e+00	2.95056e-02	1.16184e-02	7.19136e+01	4.11578e-03
260	4.95066e+03	3.06456e+00	2.96891e-02	1.17310e-02	7.33249e+01	3.69165e-03
261	4.92919e+03	3.16117e+00	2.98722e-02	1.18435e-02	7.47211e+01	3.26278e-03
262	4.90731e+03	3.25988e+00	3.00547e-02	1.19559e-02	7.61006e+01	2.82924e-03
263	4.88501e+03	3.36069e+00	3.02368e-02	1.20683e-02	7.74636e+01	2.39121e-03
264	4.86231e+03	3.46361e+00	3.04183e-02	1.21804e-02	7.88086e+01	1.94877e-03
265	4.83920e+03	3.56861e+00	3.05992e-02	1.22925e-02	8.01363e+01	1.50210e-03
266	4.81570e+03	3.67568e+00	3.07796e-02	1.24044e-02	8.14447e+01	1.05128e-03
267	4.79181e+03	3.78483e+00	3.09594e-02	1.25161e-02	8.27329e+01	5.96486e-04
268	4.76754e+03	3.89604e+00	3.11385e-02	1.26276e-02	8.40018e+01	1.37823e-04
269	4.74289e+03	4.00930e+00	3.13171e-02	1.27390e-02	8.52492e+01	-3.24546e-04
270	4.71786e+03	4.12460e+00	3.14951e-02	1.28501e-02	8.64759e+01	-7.90514e-04
271	4.69247e+03	4.24192e+00	3.16724e-02	1.29610e-02	8.76797e+01	-1.25991e-03
272	4.66672e+03	4.36126e+00	3.18490e-02	1.30717e-02	8.88614e+01	-1.73263e-03
273	4.64064e+03	4.48258e+00	3.20250e-02	1.31821e-02	9.00196e+01	-2.20850e-03
274	4.61422e+03	4.60589e+00	3.22004e-02	1.32923e-02	9.11549e+01	-2.68741e-03
275	4.58747e+03	4.73114e+00	3.23750e-02	1.34022e-02	9.22654e+01	-3.16919e-03
